,00,000,01,02,03,04,05,08,09,10,11,12,20,2000,2001,30,713,also,available,best,business,call,cc,com,communications,company,conference,contact,corp,could,crenshaw,day,development,ect,edu,email,energy,enron,fax,forward,forwarded,free,gas,get,good,group,help,hou,houston,http,information,john,kaminski,know,let,like,list,look,mail,make,management,market,may,meeting,message,model,need,new,next,one,please,pm,power,price,program,project,regards,research,risk,see,send,sent,shirley,stinson,subject,th,thank,thanks,think,time,us,use,vince,want,week,well,work,would,www,year
1001,0.0,0.0,0.17843498366042615,0.0,0.0,0.0,0.0,0.0,0.2959412820671156,0.07596139524220617,0.0,0.0,0.0,0.13802536311252975,0.0,0.0,0.0,0.07905608907515724,0.0,0.08555309453386714,0.0,0.08908258925568875,0.12489970596654693,0.0,0.0,0.0,0.0,0.0,0.1890115784373693,0.08858180470203014,0.0,0.0,0.11311378598887127,0.5773384648648581,0.0,0.0,0.0,0.2859122008874417,0.0,0.0,0.0,0.0,0.0,0.15632818799094078,0.0,0.0,0.0,0.2964454319389006,0.0,0.0,0.0,0.0,0.19708691476849957,0.06965861686923037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769747020161804,0.05388889966754534,0.0,0.0,0.0,0.10749786608116223,0.11204691577132071,0.0,0.08073877976281053,0.0,0.0,0.0,0.0,0.0,0.0,0.11707883239131327,0.0,0.0,0.1352123071199463,0.0,0.0,0.0,0.0,0.3279309700229881,0.0,0.09084759914102279,0.0,0.0,0.06298758677367916,0.0,0.0
1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2854275570239733,0.0,0.0,0.0,0.0,0.0,0.0,0.6184905193322702,0.2764920468751679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23560727313547192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5257383332166998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29360292315613024,0.0,0.0,0.20356442849519205,0.0,0.0
1003,0.0,0.0,0.1731162217313825,0.187970255798164,0.0,0.0,0.0,0.0,0.38282654783510245,0.0,0.16671022819539055,0.0,0.0,0.13391112479723144,0.0,0.17655618962511593,0.0,0.0,0.0,0.16600588269525104,0.16820430030016484,0.0,0.12117671517507833,0.12540209283103118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2017119540314193,0.0,0.0,0.11095590998844093,0.18966744652310144,0.0,0.0,0.0,0.0,0.0,0.0,0.15503422391414784,0.0,0.0,0.3500968045181695,0.0,0.0,0.0,0.12747478600701723,0.0,0.0,0.0,0.0,0.0,0.16282249855992628,0.1680230650434784,0.0,0.0,0.0,0.18071995557232698,0.0,0.0,0.0,0.0,0.0,0.0,0.20913035128718488,0.13655204128887116,0.0,0.0,0.0,0.0,0.0,0.15666426182815707,0.0,0.16337889701323097,0.0,0.0,0.0,0.0,0.11358896496932348,0.0,0.0,0.0,0.0,0.0,0.1560664626851028,0.0,0.31815605524488644,0.18345521223983735,0.0,0.0,0.0,0.0,0.0,0.0
1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7020974975035483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712080826872382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7644718830017199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38182409335637685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3632510889940003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37127045152699445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30604652774361135,0.5231543181470862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48718141952114496,0.0,0.0,0.0,0.42285507929484867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3618353551703917,0.0,0.0,0.0,0.0,0.2925202632242118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,0.0,0.1639782883785874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11578627819610064,0.0,0.0,0.0,0.0,0.11825071339219173,0.0,0.0,0.0,0.0,0.0,0.13522828736541934,0.0,0.0,0.0,0.12243696919035792,0.0,0.0,0.0,0.0,0.0,0.0,0.13383698850372344,0.0,0.0,0.11930260100984828,0.0,0.1346785420460281,0.0,0.10803770368539709,0.0,0.0,0.0,0.0,0.0,0.0,0.2184061289929775,0.0,0.0,0.0,0.0,0.0,0.2757801344819708,0.0,0.0,0.0,0.13056979714457448,0.1408656020615513,0.6454810944933869,0.0,0.0,0.0,0.0,0.0,0.0,0.10639373685029546,0.07448474966717768,0.0,0.0,0.0,0.0,0.0,0.0,0.22319282212726851,0.3955760595227005,0.0,0.12894418543371733,0.0,0.0,0.0,0.08091265154597697,0.0,0.0,0.0,0.0,0.09739826495763297,0.0,0.1318018446415355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,0.0,0.0,0.23302933842731005,0.0,0.0,0.0,0.5231294990907062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21880117014939188,0.0,0.0,0.0,0.0,0.1117291049695527,0.0,0.2326769831094384,0.08155714550499617,0.0,0.0,0.0,0.0,0.116294565158404,0.2468419710911783,0.0,0.0,0.0,0.0,0.47123887142322274,0.0,0.0,0.0,0.22403431094394705,0.0,0.0,0.10805004411513593,0.0,0.0,0.0,0.0,0.0,0.0,0.19357325975937825,0.0,0.0,0.0,0.0,0.171592036565301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1838108036566277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764502629930201,0.0,0.0,0.0,0.12800333923787058,0.09202668345189238,0.0,0.0,0.2141327205760018,0.12347325487967617,0.0,0.0,0.0,0.0,0.0,0.0
1009,0.21238382991105537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1780693266813829,0.0,0.0,0.0,0.16178009498136045,0.19637456282609927,0.21330025545188216,0.0,0.0,0.0,0.0,0.2032102091595346,0.2088281374666069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22144754311156173,0.0,0.0,0.43666113060866113,0.0,0.0,0.3813457465284256,0.0,0.0,0.0,0.1263268012495461,0.0,0.0,0.0,0.503994761331666,0.0,0.0,0.0,0.0,0.0,0.21869049111871766,0.0,0.0,0.0,0.0,0.0,0.0,0.15848290049908983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,0.4247205401382481,0.5561555843062311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05934985778801538,0.06712761854399837,0.0,0.0,0.0,0.0,0.0,0.0,0.061767791770105294,0.0,0.0,0.0,0.0,0.0,0.1009889308328988,0.0,0.0,0.0,0.06957537757293995,0.0,0.0,0.0,0.2226504016918372,0.0,0.0,0.0,0.0,0.07565451629712462,0.0,0.07637158282510825,0.0,0.0,0.07613022429752855,0.0,0.06107086169189618,0.0,0.0,0.07112015487818671,0.0,0.0,0.0,0.12345921878563058,0.0,0.0,0.0,0.0,0.0,0.0,0.06957537757293995,0.0,0.0,0.0,0.39813802992785563,0.0,0.0,0.0,0.17242958502334862,0.0,0.3861915287222514,0.0,0.0,0.04210426258527154,0.0,0.0,0.08169034751766148,0.0,0.0,0.0,0.0,0.07453623440598134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05505666786087244,0.0,0.14900820639948456,0.0,0.07387016165985048,0.0,0.0,0.0,0.0,0.0744399667646322,0.0
1011,0.0,0.0,0.05743818436244548,0.37419960183547935,0.0,0.0,0.32235864394794467,0.0,0.06350895835605286,0.0,0.11062548300124259,0.0,0.0,0.0,0.26965578743381763,0.0,0.0,0.10179255493786611,0.0,0.0,0.0,0.0,0.16082075814851163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5110741144278891,0.0,0.0,0.0,0.2945122508002916,0.0,0.0,0.053265381914058635,0.0,0.0,0.050322011405334786,0.0,0.0,0.05860256668695723,0.28627716982083684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386905839163937,0.0,0.0,0.0,0.11149665456638093,0.0,0.0,0.0,0.0,0.0,0.2841618180512259,0.0523652789265396,0.05303657089106703,0.0,0.04955628134070034,0.06938730266222512,0.09061312965562043,0.0,0.06731233988851691,0.0,0.07213575805924054,0.0,0.0,0.0,0.10841488005832314,0.0,0.0,0.0,0.0,0.15075060779852106,0.0,0.0,0.08704962743412428,0.0,0.04536635297553354,0.0,0.0,0.03518697049188085,0.0,0.0,0.0,0.0,0.08110276465824011,0.0,0.06453345206810684
1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11375759002724846,0.0,0.0,0.0,0.0,0.0,0.09299553263727973,0.19450015714034685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12082793370455412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12420152339074902,0.4547490785480024,0.0,0.0,0.0,0.0,0.3147082181190355,0.0,0.0,0.0,0.0,0.0,0.0,0.22399549430719942,0.0,0.24206829023014825,0.0,0.0,0.0,0.0,0.0,0.07754331674024764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13423902016960132,0.13239464810083107,0.0,0.0,0.0,0.0,0.12847669129588218,0.0,0.0,0.10139772964677633,0.5786778951039112,0.0,0.0,0.0,0.0,0.0,0.0,0.27190755918348014,0.1370959035150658,0.0
1013,0.0,0.0,0.0,0.0,0.0,0.2158449171785651,0.0,0.0,0.0,0.0,0.0,0.0,0.11303986005479028,0.0,0.09460400040964234,0.0,0.2279389090264881,0.08928032845766327,0.10806289150024363,0.0,0.0,0.0,0.07052642562647979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24051517623768673,0.0,0.0,0.3260025152861705,0.11739898299285292,0.0,0.0,0.2583111358419642,0.0,0.0,0.0,0.0,0.0,0.08827297260906632,0.10324597986759682,0.09023193644622653,0.0,0.16739220117578443,0.10188044877369715,0.0,0.0,0.0,0.07419198483459398,0.15733498245983255,0.17458689156383997,0.0,0.0,0.0,0.09476481367243689,0.0977916110632382,0.0,0.0,0.17579830321645507,0.0,0.0,0.0,0.275571586066918,0.0,0.0,0.08692975783815894,0.060858293381633996,0.0794750655700578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4352856293840358,0.0,0.0661102562346515,0.33071696745287543,0.0,0.15269917007544861,0.0,0.0,0.0,0.0,0.12344731045852197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25570674977139585,0.13138799599009918,0.0,0.19063817937550323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2802001292992462,0.0,0.0,0.0,0.24769380470117597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11528429690081975,0.0,0.0,0.13425448443765997,0.0,0.0,0.0,0.0,0.0,0.0,0.20547912112480127,0.0,0.21504761227161331,0.0,0.0,0.12376262622928827,0.12771561658121766,0.0,0.0,0.0,0.0,0.12405826609437834,0.0,0.2399305669415846,0.1215031675891825,0.0,0.0,0.0,0.0,0.0,0.0,0.634194821485345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10393122134192644,0.0,0.14064240974592543,0.0,0.0,0.0,0.13782064062189467,0.0,0.09290045190191519,0.14052133852435508,0.14784173844580756
1015,0.0,0.0,0.0,0.0,0.0,0.2247285767643498,0.0,0.0,0.11599018066204413,0.08931612273835725,0.0,0.0,0.11769230982974019,0.0,0.2954930231322238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14685824862119584,0.0,0.0,0.0,0.0,0.0,0.0,0.10415531884221786,0.0,0.0,0.0,0.2545649982387032,0.0,0.0,0.0,0.1344713016154174,0.0,0.202977916376996,0.09728172892723261,0.0,0.0,0.18381215328580278,0.0,0.37578266695020357,0.21405869260747604,0.17428166307277523,0.0,0.0,0.0,0.13317077848979764,0.3089821966093771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23966456853094484,0.0,0.10951037964639689,0.09890079410957761,0.0,0.09563781740924708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1317458170637336,0.0,0.09493341637613317,0.0,0.0,0.0,0.10818381722431397,0.0,0.0,0.1376623919371598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32132026488467,0.0,0.0,0.10987233040824966,0.0,0.14812279351459323,0.0,0.11786127434432532
1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20895812905500288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33611362913397985,0.2714966864372174,0.31307641440755735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3054336800084846,0.0,0.0,0.0,0.0,0.0,0.0,0.5327175208420922,0.0,0.0,0.17423747063163875,0.0,0.0,0.0,0.0,0.0,0.2723322465024006,0.0,0.3084486974924028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3080503190551038,0.0
1017,0.0,0.0,0.18195103209665464,0.296344690034453,0.0,0.29233926432042684,0.10211584614425183,0.0,0.10059092786907942,0.0,0.08760905759682873,0.0,0.0,0.0,0.2562623595036472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12736084563120378,0.0,0.0,0.09976403805296118,0.0,0.0,0.09636801895402208,0.0,0.0,0.0,0.0,0.515125517831609,0.0,0.0,0.0,0.11661843204356719,0.0,0.0,0.08436627412462328,0.0,0.0,0.0,0.0,0.0,0.0,0.3022868677157517,0.0,0.0,0.0,0.0,0.26796066420934755,0.0,0.07881986768852145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08294061391800077,0.0,0.0,0.0,0.05495077653450957,0.1435208358808068,0.1070106776770908,0.0,0.0,0.0,0.0,0.08232973157340544,0.0,0.08585838645582432,0.0,0.0,0.0,0.0,0.11938586230831845,0.0,0.0,0.06893832792190398,0.09994595463100381,0.0,0.0,0.0,0.33439282604856707,0.0,0.0,0.0,0.08807783949394432,0.0642287526114213,0.0,0.0
1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16441961483109585,0.0,0.0,0.14720355894911055,0.0,0.11502658676766275,0.0,0.0,0.0,0.0,0.0,0.14259524814463004,0.14448363847639734,0.0,0.208176041585974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1732659449885343,0.0,0.0,0.09530858341303579,0.16291998911610678,0.1438636901823751,0.0,0.0,0.0,0.13027966364059557,0.15237791514016272,0.13317084473766344,0.0,0.0,0.0,0.1438636901823751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12972795145948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08981908909551815,0.11729507350042469,0.0,0.0,0.17917160065780563,0.0,0.0,0.13457100994301344,0.0,0.0,0.0,0.0,0.0,0.0,0.09757031728825431,0.16269870609513218,0.0,0.0,0.0,0.5872493011702701,0.0,0.0,0.18219250591115366,0.0,0.3028396813333238,0.0,0.28793301247996417,0.10498428624891738,0.0,0.0
1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5228352200483101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28661173590415157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6835261451017554,0.15950899403196034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1732743375016617,0.0,0.0,0.0,0.0,0.20857825706966687,0.0,0.0,0.0,0.2798518357013768,0.0,0.0,0.0,0.0,0.0,0.0
1020,0.050636006067692786,0.0,0.5983639690562448,0.0,0.10852619876570235,0.37387256323809376,0.11193935404545728,0.0,0.0,0.0,0.0,0.09872182014802253,0.11188589283506398,0.3085695506871228,0.0,0.05085449788632761,0.05640299876503231,0.0,0.0,0.0,0.0,0.0,0.0349032283650197,0.0,0.0,0.05468065142817955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20167157447597664,0.0,0.046930639273798126,0.0,0.0,0.0,0.0,0.046241139770763724,0.0,0.0,0.0,0.0,0.0,0.0,0.16568337817387116,0.0,0.0,0.17662856850314573,0.0,0.18358649020797999,0.0,0.0,0.0,0.0,0.049769468269163265,0.0,0.0,0.15839085971896313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030118510798412088,0.3539868502406605,0.0,0.0,0.0,0.0,0.0,0.0,0.1599543782259341,0.04705896627284236,0.0,0.0,0.0,0.0,0.0327176848979803,0.0,0.049901484445156144,0.0,0.0,0.0,0.04495272362638912,0.0,0.15273387349874193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24210325430849905,0.0,0.0,0.0,0.0,0.0,0.27686267174684737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5271245651320449,0.0,0.3122625788540061,0.0,0.0,0.0,0.2178276070442672,0.0,0.0,0.0,0.0,0.0,0.634154102578453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19941052560112027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07195517556431695,0.0,0.0,0.0,0.24728041168173498,0.0,0.0,0.4519105480257187,0.0,0.0,0.0,0.0,0.5100381245945244,0.0,0.0,0.09853523297063474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41734369692168516,0.0,0.0,0.0,0.0,0.25052118372114995,0.0,0.0,0.08330536254632946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4294651048607592,0.0,0.0,0.056186560920470204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16772004176968372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,0.18885121037167502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15833883345983427,0.0,0.0,0.0,0.0,0.1746158071047524,0.0,0.0,0.0,0.0,0.0,0.36138809603095606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1504301934336385,0.0,0.0,0.0,0.11919476785833848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15448249643136414,0.0,0.0,0.3293754932354133,0.0,0.13694022722611796,0.1452009155483639,0.16112231432246396,0.0,0.0,0.3712387706732266,0.0,0.0,0.0,0.0,0.0,0.0,0.17533045420517984,0.0,0.0,0.0,0.0,0.0,0.11232949951203873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38357463117178886,0.0,0.0,0.1220233362260553,0.0,0.0,0.14092262859654223,0.204307923745227,0.14688507922653277,0.0,0.0,0.34178023641633526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,0.0,0.0,0.0,0.11181205170511274,0.0,0.11030078836178908,0.0,0.0,0.0,0.08767588789377276,0.0,0.0,0.0,0.07965556862249103,0.0,0.21004503844925843,0.11648104431918731,0.09124783425808347,0.0,0.0,0.0,0.10282058516651771,0.07208064427576268,0.14918812796220665,0.0,0.0,0.0,0.0,0.2181602629712114,0.0,0.3687232560131742,0.10963840737951981,0.0,0.0,0.0,0.0,0.0,0.26400364019160033,0.0,0.0,0.0,0.0,0.0,0.09021827891146225,0.10552125223463218,0.18444082641419737,0.1050638191646485,0.0,0.10412562839360316,0.0,0.0,0.0,0.0,0.2412033532554897,0.17843433173082004,0.08414513504755758,0.0,0.0,0.0,0.0,0.0,0.0,0.08983621986983469,0.0,0.0,0.0,0.0,0.0,0.0,0.08884546318703436,0.06219945158860474,0.3249059557044893,0.0,0.0,0.0,0.0,0.0,0.18638004688020768,0.0,0.0,0.0,0.0,0.3336586428201376,0.0,0.06756715401780226,0.0,0.10305439690297183,0.07803213094695705,0.0,0.3253347131119352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14540261086726153,0.0,0.0
1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25332317611587035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22353096796523256,0.0,0.22849159260249932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20848373205173246,0.0,0.25465911343919206,0.0,0.2476347270716025,0.0,0.0,0.0,0.5326951613811468,0.0,0.0,0.0,0.23558907320584713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19333773569412444,0.0,0.0,0.0,0.0,0.46890281335100037,0.0,0.25980281655266246,0.0,0.0,0.0,0.0,0.0
1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666655169240983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43308836622844915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41209187362164695,0.0,0.0,0.0,0.44518045785596844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08170855157633554,0.09241640479729078,0.09499998978284739,0.0,0.07423410578993883,0.0,0.0,0.0,0.08503738657016872,0.0,0.18405189675482767,0.0,0.0,0.1343494815267212,0.0,0.0,0.1052383620805952,0.0,0.0,0.0,0.09528380745433106,0.0,0.0,0.0,0.1552548158936455,0.0,0.0,0.0,0.18452640374516094,0.0,0.0,0.0,0.0,0.0,0.08407790411540288,0.1966786738689039,0.0,0.0,0.07971854251727287,0.0,0.0,0.0,0.24365570490715907,0.0706660986107285,0.0,0.0,0.1568362128310857,0.0,0.0,0.0,0.18628836109731822,0.0,0.43850189995811467,0.0,0.0,0.09047684100792837,0.0,0.0,0.0,0.0,0.08279852403589773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26054216340122616,0.0,0.18113933914136543,0.10034790160576308,0.0,0.0,0.0,0.06296844459241482,0.0,0.0,0.07272116141915526,0.31629078274772543,0.0,0.0,0.0,0.1763709348160655,0.1016990459437118,0.0,0.1005138680535134,0.0,0.27101263562396877,0.0,0.32346704217647937
